"notificationId","recipientUserId","message","type","relatedItemId","isRead","createdAt","triggeringUserId"
NOTIFf10ba587-1223-4f31-a60d-b13e063ea0bf,U8dda4e319f5ccedd8d291f64ca573540,วัจนา นันตะบุตร ได้กดไลค์รายงานของคุณ,like,SUB175fcb99-45c2-48f8-9ff3-fb86bf91abcc,0,"2025-09-11 10:49:55",
NOTIFf1112f7f-2630-4d26-b78d-68c98d323b3e,U7a8d3441ae9970b804014850a0157eeb,อภิเชษฐ ศรีวิจารย์ ได้กดไลค์รายงานของคุณ,like,SUBc279c71f-f704-4256-9024-bd22aa35ac57,1,"2025-09-11 02:41:33",
NOTIFf1209e52-f3a1-417e-94a2-8a1aff750164,Uedf90f9b5212577262c7d4b266e6bd2b,นกน้อย ศรสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB2c950d21-85c6-4278-b2ce-d3fd9e3e8b7d,0,"2025-09-12 01:55:54",
NOTIFf1321ceb-3fe9-4727-971a-ad4cf17243b3,U9385e759d7c6eb3f001317f8d640fdad,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBee38a96b-2915-42a0-b3d9-0062d4040590,1,"2025-09-11 09:56:00",
NOTIFf138a829-fa2e-4bac-b271-030d3d625da0,Ua734babe6cbae5446f6c5b26dfffa7d4,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB12446206-ea82-4db5-94fa-ff9e514c96fd,0,"2025-09-11 05:16:27",
NOTIFf146f629-790f-42be-aa12-4d62b5f14163,Udd3dd6ba767a06c794be9d6c8e4a3db2,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf508fa1f-f568-443f-a442-f3732b88b4ac,0,"2025-09-11 11:19:16",
NOTIFf147dceb-7541-4d9d-806e-07042ab5e2b0,U410bb259434247e428bffe17a4c7886e,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,1,"2025-09-12 10:34:11",
NOTIFf152f7ec-1bb0-4c45-b43e-9d5247ca06de,U410bb259434247e428bffe17a4c7886e,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,0,"2025-09-14 09:40:52",
NOTIFf167531a-acfe-455b-b474-470b5c61628c,U3a58c14c4089df265b64a0bb6d11fa97,จงรัก  วงษ์สุดิน ได้กดไลค์รายงานของคุณ,like,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-12 13:13:03",
NOTIFf16c05c9-c440-46bf-bc85-eeeae1fc75fd,U9385e759d7c6eb3f001317f8d640fdad,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB2ecdc295-ca96-47d3-9f83-698d87e5894f,1,"2025-09-12 09:19:59",
NOTIFf19d17a0-ea63-416c-97b5-3bd686c40892,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้กดไลค์รายงานของคุณ,like,SUBd52ed043-75ab-4ee8-af04-a07b38a383e6,0,"2025-09-12 04:25:56",
NOTIFf1a9769a-74bc-44fc-926a-202fae78e7fc,U2cacaa74d96ff2c259f6ea4d4155bd51,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUB1885f835-89c6-4134-b50e-61f4e2f8d1cf,0,"2025-09-12 04:44:00",
NOTIFf1e35378-70b6-4db5-aef6-019fc2972997,Ue977dea7d3c75347dc63b6bd88368dec,มนัสชนก  ผายฉิมพลี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBe7acc318-2d28-4ab5-bc3e-05dd3492de70,0,"2025-09-14 15:26:07",
NOTIFf1f3e62f-bc6c-4c50-9643-43132a62cfc6,Ub187446b3dce745a5479ced608d1329a,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBb8c0ece8-a0e9-43ed-aa04-63f1a98a5fce,0,"2025-09-11 04:05:15",
NOTIFf1fbd692-85d3-478a-97e0-c79675f458d8,U26dc7ee55dde44e859ab6a4ea32d0194,วิภาดา เอียมโพธิ์ ได้กดไลค์รายงานของคุณ,like,SUB33a2c4b1-d6a5-427d-8b89-1b23087966ca,0,"2025-09-11 05:47:19",
NOTIFf206117d-af71-41a5-8696-11314215d282,U9f4cd1751d72058789b3805be4eb1a45,พีรายุทธ ได้กดไลค์รายงานของคุณ,like,SUB12c21e9c-4d31-4aa0-a301-5f38cbc67810,0,"2025-09-11 09:28:09",
NOTIFf20e5121-1b47-4f56-97b9-6ec810d5047e,U5ed5f1ea35304e72d2785df3c705470a,จําเนียร  ไถหว่าน ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB4a553b06-3c7d-4163-b405-7ca1c216c1be,0,"2025-09-12 10:21:30",
NOTIFf21a592f-0c98-4236-b430-3e7d28ee20b3,Udb19859a3e2b7f89c448b9f60b5bfe24,สัตยา วงศ์ชมภู ได้กดไลค์รายงานของคุณ,like,SUB689abf86-db2e-4380-ab7c-812271c3d7c8,0,"2025-09-11 10:27:10",
NOTIFf22acfba-5e0e-4d2f-bfd5-a497f8fe79c4,Ua25338cd306d213f6207471b79dde3e0,มนัสชนก  ผายฉิมพลี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf8e60540-fd58-4f77-9604-d938e5b4f146,0,"2025-09-12 12:23:24",
NOTIFf2348fc5-4938-46f8-98af-423bf6f43e16,U5ed5f1ea35304e72d2785df3c705470a,กรรจนา กล่อมกมล ได้กดไลค์รายงานของคุณ,like,SUBc5c4be45-464a-4633-92bd-e8d0246032e1,0,"2025-09-11 09:27:52",
NOTIFf24f8426-55e1-4a81-b13c-f3e002a7ce29,U5ed5f1ea35304e72d2785df3c705470a,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBc5c4be45-464a-4633-92bd-e8d0246032e1,0,"2025-09-12 00:46:19",
NOTIFf25e6d2e-b6b0-46f4-a69c-eb39c5dbaac2,U9d4aa5f02d876ee6487668e628b546aa,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBce6459d5-d4b1-4a0b-aa17-645c7e1eae6e,0,"2025-09-11 12:30:14",
NOTIFf2777a3e-f66c-4716-bf2a-91ccd32d2a85,U5ed5f1ea35304e72d2785df3c705470a,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBa57a01aa-f70f-461c-923a-6c7c08a7a00c,0,"2025-09-14 09:43:34",
NOTIFf2ce0aab-9985-4e43-9438-f5c062983ef6,U5ed5f1ea35304e72d2785df3c705470a,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUBc5c4be45-464a-4633-92bd-e8d0246032e1,0,"2025-09-12 13:30:36",
NOTIFf2dff3e9-9029-4a53-a699-58cd07b836bb,U5ed5f1ea35304e72d2785df3c705470a,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUB9f755b69-77dc-41d1-925a-7bb32a78537d,0,"2025-09-14 09:45:05",
NOTIFf2e042f3-0661-4afd-b412-b0d7b7a9651c,U3dd88218198a95b733087bc1362e9844,พเยาว์  อุ่นเรือน ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB49ab38a8-0bfc-446b-ad79-65df5960f20d,0,"2025-09-13 22:49:27",
NOTIFf2f7406d-b929-404f-a52a-54dee1020901,U410bb259434247e428bffe17a4c7886e,พีรายุทธ ได้กดไลค์รายงานของคุณ,like,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,1,"2025-09-11 09:31:43",
NOTIFf30aa47b-9e8e-44e4-a9e0-8dd12b942fc4,U3dd88218198a95b733087bc1362e9844,ชลธิชา วัฒนโชติ ได้กดไลค์รายงานของคุณ,like,SUB49ab38a8-0bfc-446b-ad79-65df5960f20d,0,"2025-09-12 12:37:16",
NOTIFf31b6239-ba78-469e-9c4d-c329b908db59,U44e439a65198b59320c82237de56b635,พเยาว์  อุ่นเรือน ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBa5e2bd55-c147-42f8-9518-3ef51d2d75f5,0,"2025-09-13 22:47:36",
NOTIFf33bfa0f-2272-4b12-8ac1-6384e42de5b2,Uc3deb58f23a35214bef4304af0f4ce31,จำปา   จบศรี ได้กดไลค์รายงานของคุณ,like,SUBd12bc5b0-6ffc-4f1d-9ff0-fec4d11e507f,1,"2025-09-11 00:56:15",
NOTIFf33dbd6c-2703-4d83-bc55-622a1dd90c14,Ue977dea7d3c75347dc63b6bd88368dec,พเยาว์  อุ่นเรือน ได้กดไลค์รายงานของคุณ,like,SUBf801834d-4ca9-4622-a10c-997633ebab56,0,"2025-09-13 22:50:16",
NOTIFf34e91e8-744e-48c3-bcf1-d67c0ac78dc9,U3a58c14c4089df265b64a0bb6d11fa97,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-12 13:27:02",
NOTIFf35e82db-4dfe-450c-9173-d0570823f287,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้กดไลค์รายงานของคุณ,like,SUBbb6b6e0f-5dac-4a05-af8d-cd94ee142208,0,"2025-09-12 04:27:10",
NOTIFf36e8cc4-f601-451b-a09f-31183b566984,U501da046355458a7429f8ab0c1e8462a,ลักษณา ติงสุวาทิตย์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB01a08bfa-ac7d-4402-b8e1-09607ea83543,1,"2025-09-11 02:44:19",
NOTIFf3887b5f-004b-4723-bedc-f0f2c76f6138,U9385e759d7c6eb3f001317f8d640fdad,ไพริน วิริยา ได้กดไลค์รายงานของคุณ,like,SUB22d117a1-e83c-482f-b102-cfc1ca0c4a6e,1,"2025-09-10 14:55:50",
NOTIFf3988474-d72c-412c-8a99-9628bcb31a4d,U88704d91895362474691e3314db1e44f,จงรัก  วงษ์สุดิน ได้กดไลค์รายงานของคุณ,like,SUB3ec197d7-38e5-4592-a984-fdba638c4be0,0,"2025-09-12 13:12:48",
NOTIFf3ab64ec-0af5-4a5c-8d8a-197518ce072d,Uf28573e75b2ff38e7a6d806a2029fc96,กมลทิพย์ สท้าน ได้กดไลค์รายงานของคุณ,like,SUB0742f4b8-4f1c-4e09-863f-612748eb2cd3,1,"2025-09-11 07:38:51",
NOTIFf3f546f0-16eb-4efd-9592-d1b99b9abd97,U5ed5f1ea35304e72d2785df3c705470a,จําเนียร  ไถหว่าน ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB53d8ea88-f93f-4cb4-a196-30958c3bee80,0,"2025-09-12 10:22:54",
NOTIFf4147e6d-d388-46f7-a1df-58e88234d312,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้กดไลค์รายงานของคุณ,like,SUB9f755b69-77dc-41d1-925a-7bb32a78537d,0,"2025-09-12 04:27:43",
NOTIFf421c17c-5a19-40fa-9ec6-5609acad8311,Ue5c1890274f83598abc3f31c532e446f,สัตยา วงศ์ชมภู ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd5ab5d0d-e978-486e-a847-458f895ee0b9,0,"2025-09-11 10:19:16",
NOTIFf43e6b3b-0afd-44fc-8bc9-b3ed07d8b4b0,Ub625b4727c46dc389dcfd34b04514363,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB89c88096-a002-448d-9ad4-46318b0f71e8,0,"2025-09-12 01:02:06",
NOTIFf46471da-e85f-468d-a6c3-ff5878398ddd,U501da046355458a7429f8ab0c1e8462a,จารุวรรณ อินตาโย ได้กดไลค์รายงานของคุณ,like,SUB01a08bfa-ac7d-4402-b8e1-09607ea83543,1,"2025-09-11 13:27:56",
NOTIFf470a115-02cc-4beb-850a-10bc9d9c12bf,U522840aba03a1f1b8583b52dc34a5d3c,ชลธิชา วัฒนโชติ ได้กดไลค์รายงานของคุณ,like,SUB2818111c-9fc8-4394-8c76-b926a1be433d,0,"2025-09-12 12:34:35",
NOTIFf471cc77-b44f-418d-9edf-2f09756faf75,U576fdc3cd93c5f8a964cfd49c86bb56e,ทิพวัลย์ พรมอาสา ได้กดไลค์รายงานของคุณ,like,SUB201fc5fc-745d-456b-9003-38253fe67ccf,1,"2025-09-12 13:57:49",
NOTIFf47b5812-430e-4fa2-a036-230a1da74322,Ue5c1890274f83598abc3f31c532e446f,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd5ab5d0d-e978-486e-a847-458f895ee0b9,0,"2025-09-11 12:27:55",
NOTIFf487f566-5c70-4f54-a35c-da6ac4822236,U5ed5f1ea35304e72d2785df3c705470a,มลฤดี พรมจินดา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBa57a01aa-f70f-461c-923a-6c7c08a7a00c,0,"2025-09-12 05:02:01",
NOTIFf494a8f0-1205-4d85-b350-6c56568da6ff,U8189c4ebf4b2912ef555d7ebb8227220,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUBb3d7cbb4-b418-4c7e-870b-b48e1ab068b8,0,"2025-09-12 11:24:29",
NOTIFf4dc781b-9d9f-4693-b265-334cb0ab1813,Uf3998d6281a9b95cb8b0c01c98d9f152,จงรัก  วงษ์สุดิน ได้กดไลค์รายงานของคุณ,like,SUB5c24ea19-d137-4faa-b209-69f7d51cd8e6,0,"2025-09-12 13:28:32",
NOTIFf4e5476c-9f7f-45a6-ac7b-1fb68e14a49a,U5ed5f1ea35304e72d2785df3c705470a,วิภาดา เอียมโพธิ์ ได้กดไลค์รายงานของคุณ,like,SUB1b2b0ee2-d950-458a-ad01-311ec520bcde,0,"2025-09-12 01:27:36",
NOTIFf4f1bffa-eff5-4c5e-9b8e-a7472d465d2c,U5ed5f1ea35304e72d2785df3c705470a,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB802f0543-cba7-4b25-bf6a-700a1f54141a,0,"2025-09-12 00:44:45",
NOTIFf50f3174-cc51-4659-905b-1799fbd27969,U576fdc3cd93c5f8a964cfd49c86bb56e,ชัยวัฒน์ แก้วขาว ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB201fc5fc-745d-456b-9003-38253fe67ccf,1,"2025-09-11 09:06:08",
NOTIFf5396abe-61c0-4d5f-bd76-72786562012a,Udb19859a3e2b7f89c448b9f60b5bfe24,ปราณี คงประสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB563178f8-83d9-417f-a9c0-099ccf2d0430,0,"2025-09-12 07:54:59",
NOTIFf53fc7ae-6246-46db-bd13-e82fff397294,U0c3a1664a05a3870246264684e3a8cd3,วีณา พรมดอนกลอย ได้กดไลค์รายงานของคุณ,like,SUB565e9971-ba27-473e-94da-6408c4f9928e,0,"2025-09-13 14:27:06",
NOTIFf55df4ab-dd3c-447b-b86a-241a3ee9de9d,U9c40686f168b74fadc4ce5f0f7508532,Thanrana Pratumsri ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-12 06:46:36",
NOTIFf5707a2d-643e-4a69-ba90-3601eeeeae25,U3f08e5c27ff57004358e74657c179dfb,จำปา   จบศรี ได้กดไลค์รายงานของคุณ,like,SUBd6d03fef-47be-497f-973b-bd85db0c3e7c,1,"2025-09-11 00:54:11",
NOTIFf599b557-be43-48e4-bcb2-4c3b702dcb29,U463d6c75321700740b8093575d6aaaf3,พีรายุทธ ได้กดไลค์รายงานของคุณ,like,SUBc420556c-676e-41ae-9d0a-ae5d69053296,1,"2025-09-11 09:33:02",
NOTIFf59d1aca-1f06-442c-a5fe-4e4bbd1a658f,U9f4cd1751d72058789b3805be4eb1a45,ชลธิชา วัฒนโชติ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB12c21e9c-4d31-4aa0-a301-5f38cbc67810,0,"2025-09-12 12:10:11",
NOTIFf5a08cf7-0ab7-46a7-a5b5-2089493312d3,U5afd1eef67eaddb04a1429c4818f0191,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBa0f64007-e413-4da0-9780-338c878a1391,0,"2025-09-11 05:36:25",
NOTIFf5c0dba8-2855-4c1e-a78f-9ccd571cd247,U320e199e13b623206fdd29c333c6ed63,รุ่งนภา สุวรรณสุขโข ได้กดไลค์รายงานของคุณ,like,SUB539e4664-e4dd-4eee-8f03-cc8d0271bf52,0,"2025-09-11 06:54:32",
NOTIFf5cea53f-c027-4f90-bfb0-98462ba7dc72,U3a58c14c4089df265b64a0bb6d11fa97,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-11 13:01:25",
NOTIFf5dc4e0a-5513-4449-a37c-c2c8758552e8,U7a8d3441ae9970b804014850a0157eeb,จำปา   จบศรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBc279c71f-f704-4256-9024-bd22aa35ac57,1,"2025-09-11 00:56:04",
NOTIFf5e82e7a-bdbb-4e90-a5fc-cbcfe3b4ab48,U566d021df9589e746b2cf0cac397ceba,ทิพวัลย์ พรมอาสา ได้กดไลค์รายงานของคุณ,like,SUB3cfd6c98-6bf0-4993-9805-bd8b1c15cbfb,1,"2025-09-12 13:59:47",
NOTIFf5fa2f89-f597-4730-8f6c-0fc55d775a93,U9c40686f168b74fadc4ce5f0f7508532,ทิพวัลย์ พรมอาสา ได้กดไลค์รายงานของคุณ,like,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-12 14:12:56",
NOTIFf64a6787-b06e-41f0-b4ea-251730616e41,U6471f2bb43588ae202ca694279491c8f,ชมพู่ ได้กดไลค์รายงานของคุณ,like,SUBecd59d98-64c5-4105-afe1-d18c7b7b583b,0,"2025-09-14 22:50:04",
NOTIFf65aa05d-4a60-4358-96cd-64933f6306b8,Ue977dea7d3c75347dc63b6bd88368dec,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUBf801834d-4ca9-4622-a10c-997633ebab56,0,"2025-09-10 12:57:12",
NOTIFf661fb97-bf2c-4980-8ed5-207534db2454,U9385e759d7c6eb3f001317f8d640fdad,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB2ecdc295-ca96-47d3-9f83-698d87e5894f,1,"2025-09-11 01:52:22",
NOTIFf674082f-e262-4f2f-9adc-15a22e9f3216,U9385e759d7c6eb3f001317f8d640fdad,รานี  หาญรักษ์ ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-12 06:25:23",
NOTIFf6758148-2fb9-4cb4-a9a0-d44b1c8e2dfb,U9385e759d7c6eb3f001317f8d640fdad,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUB2ecdc295-ca96-47d3-9f83-698d87e5894f,1,"2025-09-10 12:56:49",
NOTIFf6761d7e-47f2-4f28-8c97-1e16eb9a4122,U5bbac6bb6e63ec02fbf3af7b5bac31b0,ชัญญาภัส คำสมศรี ได้กดไลค์รายงานของคุณ,like,SUBe483939c-6adb-421b-b26d-26b345be40e8,1,"2025-09-11 01:08:03",
NOTIFf6777412-84c0-48e4-b9b9-06411edc4074,U7a8d3441ae9970b804014850a0157eeb,พีรายุทธ ได้กดไลค์รายงานของคุณ,like,SUBc279c71f-f704-4256-9024-bd22aa35ac57,1,"2025-09-11 09:29:45",
NOTIFf68a8e63-2bd1-416f-ba53-b17f15090de6,U469207493b77a96204cececea31c127d,ไพริน วิริยา ได้กดไลค์รายงานของคุณ,like,SUBa250eb01-f421-420d-ba34-fda47eddfae3,1,"2025-09-10 11:10:15",
